Timestamp,Stock,Bucket,Decision,Score,Signal,Price,Reason,Regime,Exit_Reason
2026-06-17 09:22:27,BATAINDIA,Intraday,NO-TRADE,56.0,BUY 🟢,677.55,❌ **BATAINDIA** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:28,SIEMENS,—,NO-TRADE,49.0,NEUTRAL ⚪,3643.0,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:28,M&M,Intraday,NO-TRADE,59.0,STRONG BUY 🟢🟢,3129.0,❌ **M&M** REJECTED for Intraday | Score: 64/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:28,TECHM,—,NO-TRADE,44.0,SELL 🔴,1464.7,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:29,Jindal Stainless,—,NO-TRADE,54.0,BUY 🟢,711.7,"No suitable bucket for Jindal Stainless. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:22:30,HDFCLIFE,—,NO-TRADE,52.0,NEUTRAL ⚪,575.4,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:31,ICICIBANK,Intraday,NO-TRADE,58.0,BUY 🟢,1339.6,❌ **ICICIBANK** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:31,RailTel,Intraday,NO-TRADE,57.0,BUY 🟢,325.8,❌ **RailTel** REJECTED for Intraday | Score: 62/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:32,Mazagon Dock,Intraday,NO-TRADE,55.0,BUY 🟢,2487.6,❌ **Mazagon Dock** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:33,PFC,Intraday,NO-TRADE,56.0,BUY 🟢,427.8,❌ **PFC** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:33,TMPV,—,NO-TRADE,54.0,BUY 🟢,391.5,"No suitable bucket for TMPV. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:22:34,HINDUNILVR,Intraday,NO-TRADE,55.0,BUY 🟢,2204.1,❌ **HINDUNILVR** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:34,JINDAL STEEL,—,NO-TRADE,47.0,NEUTRAL ⚪,1127.4,Score 47/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:35,Lupin,Intraday,NO-TRADE,55.0,BUY 🟢,2277.8,❌ **Lupin** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:35,SBIN,—,NO-TRADE,56.0,NEUTRAL ⚪,1015.75,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:35,Rail Vikas Nigam,—,NO-TRADE,49.0,SELL 🔴,240.37,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:36,RECLTD,Intraday,NO-TRADE,59.0,BUY 🟢,355.2,❌ **RECLTD** REJECTED for Intraday | Score: 67/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:36,Torrent Pharma,—,NO-TRADE,45.0,STRONG SELL 🔴🔴,4446.0,Score 45/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:37,Cochin Shipyard,—,NO-TRADE,53.0,NEUTRAL ⚪,1438.2,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:39,BHARTIARTL,Intraday,NO-TRADE,55.0,BUY 🟢,1845.4,❌ **BHARTIARTL** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:40,SHRIRAMFIN,Intraday,NO-TRADE,59.0,BUY 🟢,1009.0,❌ **SHRIRAMFIN** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:40,Gujarat Pipavav Port,Intraday,NO-TRADE,57.0,STRONG BUY 🟢🟢,156.48,❌ **Gujarat Pipavav Port** REJECTED for Intraday | Score: 59/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:40,Bharat Dynamics,Intraday,NO-TRADE,55.0,BUY 🟢,1238.6,❌ **Bharat Dynamics** REJECTED for Intraday | Score: 57/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:41,Amara Raja Energy,—,NO-TRADE,52.0,BUY 🟢,854.6,"No suitable bucket for Amara Raja Energy. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:22:43,ITC,Intraday,NO-TRADE,55.0,BUY 🟢,290.5,❌ **ITC** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:43,CHOLAFIN,Intraday,NO-TRADE,58.0,BUY 🟢,1686.2,❌ **CHOLAFIN** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:44,MUTHOOTFIN,—,NO-TRADE,49.0,SELL 🔴,3152.0,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:44,TVS Motors,Intraday,NO-TRADE,55.0,BUY 🟢,3444.1,❌ **TVS Motors** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:45,Bank of India,Intraday,NO-TRADE,59.0,BUY 🟢,145.46,❌ **Bank of India** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:45,IRCTC,—,NO-TRADE,50.0,SELL 🔴,520.35,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:46,KOTAKBANK,Intraday,NO-TRADE,58.0,BUY 🟢,407.9,❌ **KOTAKBANK** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:46,Credo Brands,—,NO-TRADE,54.0,BUY 🟢,88.04,"No suitable bucket for Credo Brands. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:22:47,Tata Communications,—,NO-TRADE,49.0,SELL 🔴,1913.9,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:47,CANBK,Intraday,NO-TRADE,60.0,BUY 🟢,132.73,❌ **CANBK** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:48,Container Corp,—,NO-TRADE,49.0,SELL 🔴,464.2,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:49,PERSISTENT,—,NO-TRADE,44.0,SELL 🔴,5062.0,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:49,BAJFINANCE,Intraday,NO-TRADE,59.0,BUY 🟢,953.2,❌ **BAJFINANCE** REJECTED for Intraday | Score: 67/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:49,DMART,Intraday,NO-TRADE,55.0,BUY 🟢,4236.1,❌ **DMART** REJECTED for Intraday | Score: 62/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:50,VEDL,—,NO-TRADE,53.0,NEUTRAL ⚪,297.95,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:50,WIPRO,—,NO-TRADE,44.0,SELL 🔴,184.7,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:51,IDEA,—,NO-TRADE,53.0,BUY 🟢,14.55,"No suitable bucket for IDEA. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:22:52,BANKBARODA,Intraday,NO-TRADE,59.0,BUY 🟢,274.55,❌ **BANKBARODA** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:54,AXISBANK,Intraday,NO-TRADE,59.0,BUY 🟢,1357.5,❌ **AXISBANK** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:54,GAIL,Intraday,NO-TRADE,58.0,BUY 🟢,175.68,❌ **GAIL** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:55,HINDALCO,—,NO-TRADE,48.0,NEUTRAL ⚪,974.1,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:55,Garden Reach Shipbuilders,Intraday,NO-TRADE,55.0,BUY 🟢,2698.0,❌ **Garden Reach Shipbuilders** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:56,PNB,Intraday,NO-TRADE,60.0,BUY 🟢,107.53,❌ **PNB** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:56,HAL,—,NO-TRADE,46.0,SELL 🔴,4273.0,Score 46/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:22:57,IDFCFIRSTB,—,NO-TRADE,55.0,NEUTRAL ⚪,77.32,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:57,ASIANPAINT,Intraday,NO-TRADE,56.0,BUY 🟢,2755.1,❌ **ASIANPAINT** REJECTED for Intraday | Score: 63/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:22:58,BEL,—,NO-TRADE,51.0,SELL 🔴,406.4,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:58,FEDERALBNK,—,NO-TRADE,56.0,NEUTRAL ⚪,320.25,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:22:59,BPCL,Intraday,NO-TRADE,59.0,BUY 🟢,315.8,❌ **BPCL** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:00,NMDC,—,NO-TRADE,44.0,SELL 🔴,87.63,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:01,MARUTI,Intraday,NO-TRADE,59.0,BUY 🟢,13662.0,❌ **MARUTI** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:01,IREDA,Intraday,NO-TRADE,58.0,STRONG BUY 🟢🟢,125.65,❌ **IREDA** REJECTED for Intraday | Score: 59/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:02,BANDHANBNK,Intraday,NO-TRADE,59.0,BUY 🟢,215.01,❌ **BANDHANBNK** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:02,Oil India,—,NO-TRADE,48.0,NEUTRAL ⚪,416.3,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:04,IOC,Intraday,NO-TRADE,58.0,BUY 🟢,146.48,❌ **IOC** REJECTED for Intraday | Score: 67/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:04,TITAN,Intraday,NO-TRADE,57.0,BUY 🟢,4329.8,❌ **TITAN** REJECTED for Intraday | Score: 64/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:05,SAIL,—,NO-TRADE,47.0,NEUTRAL ⚪,178.54,Score 47/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:05,INDUSINDBK,Intraday,NO-TRADE,58.0,BUY 🟢,924.2,❌ **INDUSINDBK** REJECTED for Intraday | Score: 64/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:06,Eternal (formerly Zomato),Intraday,NO-TRADE,59.0,STRONG BUY 🟢🟢,253.65,❌ **Eternal (formerly Zomato)** REJECTED for Intraday | Score: 64/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:06,SUNPHARMA,—,NO-TRADE,52.0,BUY 🟢,1811.0,"No suitable bucket for SUNPHARMA. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:07,GRASIM,—,NO-TRADE,53.0,BUY 🟢,3145.7,"No suitable bucket for GRASIM. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:08,BERGEPAINT,—,NO-TRADE,52.0,BUY 🟢,518.0,"No suitable bucket for BERGEPAINT. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:09,Delhivery,Intraday,NO-TRADE,55.0,BUY 🟢,450.4,❌ **Delhivery** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:09,BHEL,—,NO-TRADE,45.0,SELL 🔴,384.75,Score 45/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:10,COLPAL,Intraday,NO-TRADE,59.0,STRONG BUY 🟢🟢,2075.6,❌ **COLPAL** REJECTED for Intraday | Score: 64/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:10,Hindustan Copper,—,NO-TRADE,44.0,SELL 🔴,509.0,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:10,ULTRACEMCO,Intraday,NO-TRADE,56.0,BUY 🟢,11358.0,❌ **ULTRACEMCO** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:11,ABB,—,NO-TRADE,53.0,BUY 🟢,7043.0,"No suitable bucket for ABB. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:11,SBILIFE,—,NO-TRADE,46.0,SELL 🔴,1765.5,Score 46/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:11,DEEPAKNTR,—,NO-TRADE,46.0,SELL 🔴,1649.3,Score 46/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:11,NESTLEIND,—,NO-TRADE,45.0,SELL 🔴,1391.7,Score 45/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:12,TORNTPOWER,—,NO-TRADE,51.0,NEUTRAL ⚪,1405.6,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:13,DALBHARAT,—,NO-TRADE,51.0,SELL 🔴,1710.8,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:13,ADANIENT,—,NO-TRADE,54.0,BUY 🟢,2941.7,"No suitable bucket for ADANIENT. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:13,TATAPOWER,—,NO-TRADE,48.0,NEUTRAL ⚪,400.75,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:15,ADANIPORTS,—,NO-TRADE,53.0,BUY 🟢,1814.0,"No suitable bucket for ADANIPORTS. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:15,ICICIPRULI,Intraday,NO-TRADE,57.0,BUY 🟢,491.8,❌ **ICICIPRULI** REJECTED for Intraday | Score: 62/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:15,POWERGRID,—,NO-TRADE,53.0,NEUTRAL ⚪,284.65,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:16,DIVISLAB,—,NO-TRADE,54.0,STRONG BUY 🟢🟢,6745.5,"No suitable bucket for DIVISLAB. Score 54/100, 2/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:16,NTPC,—,NO-TRADE,46.0,NEUTRAL ⚪,353.35,Score 46/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:17,CUMMINSIND,Intraday,NO-TRADE,55.0,BUY 🟢,5760.5,❌ **CUMMINSIND** REJECTED for Intraday | Score: 54/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:17,PIDILITIND,—,NO-TRADE,53.0,SELL 🔴,1572.3,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:17,ONGC,—,NO-TRADE,47.0,NEUTRAL ⚪,246.8,Score 47/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:18,CGPOWER,—,NO-TRADE,54.0,BUY 🟢,944.95,"No suitable bucket for CGPOWER. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:18,CIPLA,—,NO-TRADE,50.0,SELL 🔴,1368.6,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:19,COALINDIA,—,NO-TRADE,44.0,SELL 🔴,449.8,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:19,BOSCHLTD,—,NO-TRADE,56.0,NEUTRAL ⚪,38905.0,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:23:20,APOLLOHOSP,—,NO-TRADE,53.0,BUY 🟢,8438.0,"No suitable bucket for APOLLOHOSP. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:23:20,BIOCON,—,NO-TRADE,49.0,SELL 🔴,415.9,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:21,BAJAJ-AUTO,—,NO-TRADE,48.0,NEUTRAL ⚪,9948.0,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:22,TMCV,Intraday,NO-TRADE,58.0,BUY 🟢,401.55,❌ **TMCV** REJECTED for Intraday | Score: 64/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:23,TATASTEEL,—,NO-TRADE,47.0,NEUTRAL ⚪,196.07,Score 47/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:24,HEROMOTOCO,Intraday,NO-TRADE,55.0,BUY 🟢,5005.5,❌ **HEROMOTOCO** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:25,BAJAJHLDNG,Swing,NO-TRADE,61.0,STRONG BUY 🟢🟢,10460.0,❌ **BAJAJHLDNG** REJECTED for Swing | Score: 69/100 | Votes: 3/4 Reasons: Portfolio risk gate: 🛑 Blocked: Swing bucket drawdown: -16.9% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:26,HCLTECH,Intraday,NO-TRADE,55.0,BUY 🟢,1165.4,❌ **HCLTECH** REJECTED for Intraday | Score: 57/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:27,JSWSTEEL,—,NO-TRADE,45.0,STRONG SELL 🔴🔴,1271.6,Score 45/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:23:27,EICHERMOT,Intraday,NO-TRADE,60.0,BUY 🟢,7516.5,❌ **EICHERMOT** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:23:28,Carborundum Universal Limited,Intraday,NO-TRADE,59.0,STRONG BUY 🟢🟢,1078.5,❌ **Carborundum Universal Limited** REJECTED for Intraday | Score: 66/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
