Timestamp,Stock,Close,MA20,RSI,Signal
2026-05-25 23:25:50,RELIANCE,1367.0,1390.52,27.15,HOLD 🟡
2026-05-25 23:37:39,MFSL,1726.8,1635.78,65.97,BUY 🟢
2026-05-25 23:38:08,MFSL,1726.8,1635.78,65.97,BUY 🟢
2026-05-26 00:28:48,RELIANCE,,,22.57,WAIT
2026-05-26 08:05:51,RELIANCE,1367.0,1390.52,27.15,HOLD 🟡
2026-05-27 08:01:38,RELIANCE,1356.3,1388.9,29.23,HOLD 🟡
2026-05-27 08:05:35,RELIANCE,1356.3,1388.9,29.23,HOLD 🟡
2026-06-02 22:00:26,RELIANCE,1314.6,1361.05,36.1,SELL 🔴
2026-06-02 22:00:48,RELIANCE,1314.6,1361.05,36.1,SELL 🔴
2026-06-05 02:20:34,RELIANCE,,,41.21,WAIT
2026-06-06 04:58:32,RELIANCE,,,38.58,WAIT
2026-06-06 05:00:01,RELIANCE,,,38.58,WAIT
2026-06-09 01:32:35,RELIANCE,,,40.44,WAIT
2026-06-09 02:16:17,RELIANCE,,,40.44,WAIT
2026-06-10 00:14:28,RELIANCE,,,13.88,WAIT
2026-06-10 00:19:17,RELIANCE,,,13.88,WAIT
2026-06-10 01:18:19,RELIANCE,,,13.88,WAIT
2026-06-10 01:23:11,RELIANCE,,,13.88,WAIT
2026-06-11 00:27:36,RELIANCE,,,19.25,WAIT
2026-06-11 01:15:31,RELIANCE,,,19.25,WAIT
2026-06-11 01:19:32,RELIANCE,,,19.25,WAIT
2026-06-11 01:33:55,RELIANCE,,,19.25,WAIT
2026-06-11 01:45:07,RELIANCE,,,19.25,WAIT
